age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,contact_month,contact_year,id_,income,kidhome,teenhome,dt_customer,numwebvisitsmonth,age_group
29,administrative,single,university_degree,no,no,no,cellular,139,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,7,2015,dcd01430-1628-4e61-8ce4-689f8b1d2117,36781,1,2,2013-03-17,1,18-30
29,administrative,divorced,university_degree,no,yes,yes,cellular,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2019,9ea76deb-1b62-43ec-9255-8524c5c0d5a0,132602,2,1,2013-04-01,23,18-30
30,administrative,single,university_degree,no,no,no,cellular,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2019,dbe776c6-8d3a-43cb-82be-95e13ed95a40,43324,2,2,2013-07-05,14,18-30
30,administrative,single,university_degree,no,yes,no,cellular,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2018,51be8892-b283-43c1-b607-227291aae395,36436,2,1,2013-07-11,9,18-30
30,administrative,single,university_degree,no,no,no,cellular,180,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2019,b650cdb2-d1e2-42e6-87fb-576cdf8da1f6,84759,1,2,2013-08-31,14,18-30
47,services,married,basic_9y,no,yes,no,cellular,676,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2017,4b484f78-5654-49e3-8c98-71dca99e2e0e,121285,2,0,2013-05-03,30,46-60
32,technician,single,professional_course,no,yes,yes,cellular,84,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2016,0413c54b-2556-4cc5-a3c8-17489fc277d0,174049,2,2,2013-05-16,31,31-45
31,administrative,single,university_degree,no,no,no,cellular,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2015,1dd9f7f0-ceb1-46be-be00-9f8beab5fd5a,145957,0,1,2013-06-17,26,31-45
34,administrative,married,high_school,no,yes,no,cellular,1503,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",yes,10,2017,e5df4cc6-c770-4db2-84e1-8846d48b2f89,60013,1,0,2013-02-04,23,31-45
48,administrative,married,high_school,no,yes,no,cellular,62,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2017,86da06fe-cd2d-4b85-8ba9-67325901338f,179016,0,2,2013-05-26,13,46-60
56,retired,married,professional_course,no,yes,no,cellular,384,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2019,d51548a3-58f1-427e-a81d-333b4514e037,167666,2,2,2013-12-23,26,46-60
46,administrative,single,university_degree,no,yes,no,cellular,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2017,a4d12364-be5e-4f1c-8be8-981dacc75a52,136817,2,1,2013-07-02,30,46-60
29,administrative,single,university_degree,no,no,no,cellular,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,3,2017,58fa5d94-7eaa-4f0c-87cf-8aa733632427,66655,2,1,2013-01-15,32,18-30
34,technician,married,professional_course,unknown,yes,no,cellular,292,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2018,337aedca-a1a6-4023-9a24-5a0432332069,158448,2,1,2013-08-19,32,31-45
37,technician,single,professional_course,no,no,no,cellular,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2018,26c03d99-1811-4484-986f-93c1b076c00d,128232,0,0,2013-09-23,19,31-45
37,technician,single,professional_course,no,yes,no,cellular,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2016,2591bc06-8f67-4cd2-ae97-2f6237521924,42156,0,0,2013-06-01,6,31-45
35,technician,single,professional_course,no,yes,no,cellular,234,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2017,04c73d99-7180-4eb8-aaab-327bcb9cd5ed,162320,0,2,2013-04-17,2,31-45
39,technician,married,professional_course,no,no,no,cellular,129,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,10,2019,df38ac5e-80a5-4f54-8c75-553cad1eae4a,128555,0,0,2013-02-23,21,31-45
48,services,married,high_school,unknown,no,no,cellular,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2016,e72b0712-844b-470b-b289-8cde208b808f,109496,1,0,2013-11-16,23,46-60
48,services,married,high_school,unknown,yes,yes,cellular,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,9,2016,4288a929-1012-4037-95ef-d9d36ca02c75,159455,2,0,2013-06-16,11,46-60
31,administrative,single,university_degree,no,yes,no,cellular,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2016,cf97336f-d92e-46c8-b93d-4a5579483548,114991,0,1,2013-02-03,16,31-45
51,management,married,university_degree,no,no,no,cellular,644,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,5,2019,0cf2e302-db24-4235-ac18-728e9b2344a1,176084,0,0,2013-02-28,29,46-60
42,technician,married,university_degree,no,no,no,cellular,161,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,5,2018,73904139-d3c8-42b7-89a4-7b236190b1f3,91217,1,0,2013-02-03,9,31-45
42,technician,married,university_degree,no,no,yes,cellular,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2017,680c94ed-c7c4-4e8d-92d5-71cfee34bf3e,61660,0,1,2013-11-07,24,31-45
42,technician,married,university_degree,no,yes,yes,cellular,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2017,c59e4099-6bc1-4222-bef5-2849edde3726,118982,2,0,2013-09-28,19,31-45
29,administrative,single,university_degree,no,yes,no,cellular,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,12,2016,26e756b5-e859-4203-a584-a9e427f028c0,176653,0,1,2013-05-19,15,18-30
54,blue-collar,married,basic_4y,unknown,no,no,cellular,65,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2018,29b33e2f-7bfd-44d8-a0f8-b53e810ab4ad,61945,0,1,2013-08-31,15,46-60
50,blue-collar,married,basic_4y,no,yes,no,cellular,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,1,2018,0be18de6-5e68-4251-b583-6d2d5fd5f2f9,175858,0,0,2013-11-21,15,46-60
43,administrative,single,university_degree,no,no,no,cellular,153,5,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,3,2015,18262878-8ad9-4b04-b3a8-a470cdeeedba,88550,0,2,2013-07-16,10,31-45
39,housemaid,married,basic_4y,unknown,yes,no,cellular,223,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2016,0b37245f-a3e1-4a36-9d9a-74d054ea8dec,58634,2,0,2013-11-29,4,31-45
53,services,married,high_school,no,no,no,cellular,62,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2018,b93b6eb0-03c3-4b85-9a23-d2370aa937be,87264,2,1,2013-07-07,28,46-60
34,housemaid,single,university_degree,no,yes,no,cellular,159,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2019,c2297821-a1b3-4342-8d3e-a2cd68d8091c,32814,2,0,2013-06-25,26,31-45
56,self-employed,married,basic_9y,no,unknown,unknown,cellular,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,2,2019,5e8f4132-4ef2-4abe-a83f-eaec52f6b066,128788,0,0,2013-09-13,7,46-60
30,administrative,married,university_degree,no,yes,no,cellular,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,7,2015,0e1c4eea-3c2d-4844-80ef-3175ed420aac,161160,2,0,2013-12-06,12,18-30
30,administrative,married,university_degree,no,yes,no,cellular,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2018,2d1b4b26-a598-443d-8610-d81bde1c662d,92830,2,1,2013-02-02,30,18-30
31,administrative,divorced,university_degree,no,no,yes,cellular,376,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2016,b35fda55-5e3b-4cf9-9eb8-63a7da2f95a9,82635,0,2,2013-03-01,15,31-45
56,retired,married,basic_4y,unknown,yes,no,cellular,119,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,4,2015,158f1389-0c38-48b2-bdab-154d3f6b1d1b,36882,0,2,2013-12-16,24,46-60
29,administrative,single,university_degree,no,no,no,cellular,117,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,7,2016,7ec7e64e-8158-4365-beb7-781e95d7e923,25966,1,0,2013-12-07,10,18-30
32,administrative,single,university_degree,no,yes,no,cellular,126,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2017,79095976-6e5d-4bf4-a399-319798bc54fb,41405,2,0,2013-02-20,10,31-45
42,entrepreneur,married,university_degree,unknown,yes,yes,cellular,148,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,7,2016,32b05241-b345-44a7-9ec5-fddf5eeb7d73,134129,2,1,2013-01-20,17,31-45
52,blue-collar,married,basic_4y,no,no,no,telephone,4199,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,2,2018,91cab5f7-afdd-4d5e-bf98-a757b58badae,100350,1,2,2013-12-11,14,46-60
30,technician,single,professional_course,no,no,no,cellular,65,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2018,35c384a6-9a8d-49c4-a5bf-cd40d3526a52,66465,1,0,2013-09-16,31,18-30
30,technician,single,professional_course,no,yes,no,cellular,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2017,f01b6220-28e3-4fff-81f6-d53bb55e7701,130894,0,2,2013-01-26,3,18-30
30,technician,single,professional_course,no,yes,no,cellular,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2018,37201c4d-9526-4214-9eea-27f65e4877f4,16304,1,0,2013-04-04,9,18-30
30,technician,single,professional_course,no,yes,no,cellular,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2015,9f3e8880-2f15-407f-a8a3-9897dacba508,63605,0,2,2013-07-26,7,18-30
30,technician,married,high_school,no,no,no,cellular,913,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,4,2019,4db863c7-db98-4b85-be55-57daa36e964a,12551,0,2,2013-12-04,1,18-30
48,blue-collar,married,basic_9y,unknown,no,no,cellular,1111,3,999,0,nonexistent,1.4,,-36.1,4.963,"5228,1",no,12,2015,bbfaa8a0-a98b-4c7e-987f-6c1bcb82c05b,144691,1,0,2013-04-28,20,46-60
47,services,married,basic_9y,no,unknown,unknown,cellular,282,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,9,2019,49ef878c-2244-433c-bb08-b10c9a3b5a01,99432,1,2,2013-08-19,4,46-60
30,technician,single,professional_course,no,no,no,cellular,656,1,999,0,nonexistent,1.4,,-36.1,4.963,"5228,1",no,8,2018,2e07de61-15fb-4f36-a978-17511a5a8b05,68403,0,2,2013-01-11,25,18-30
49,services,married,basic_4y,no,yes,no,cellular,265,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2016,a396b75c-6d65-47a2-9795-e7bc9c1b1395,8680,1,1,2013-04-04,26,46-60
51,administrative,married,university_degree,no,yes,no,cellular,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,7,2016,40626dbb-b08a-4590-bb3f-f25efbf399e3,152435,2,0,2013-05-18,13,46-60
32,administrative,married,university_degree,no,no,no,cellular,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,3,2017,b8ed5ba5-87d1-4fe6-a7c0-44ca1e3cbe29,74568,2,0,2013-10-01,27,31-45
54,housemaid,married,professional_course,no,yes,yes,cellular,243,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,2,2016,f32c9c8b-792c-45fd-95fb-89b69fdd9dee,80402,0,0,2013-02-18,16,46-60
30,administrative,single,university_degree,no,yes,no,cellular,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2018,df91f1d1-b539-4b74-a072-42c3dffd8139,81814,1,1,2013-10-30,22,18-30
39,housemaid,married,basic_4y,no,no,no,cellular,183,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,5,2016,5b080ba6-b2f8-4787-8638-26bb61842daa,45108,1,0,2013-12-13,10,31-45
58,management,married,university_degree,unknown,yes,yes,cellular,299,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,3,2019,b49ad522-3633-4f38-a37b-b7e71b3bf117,35990,0,0,2013-12-12,23,46-60
39,housemaid,married,basic_4y,no,no,no,cellular,179,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,9,2016,b8cc0958-9569-4311-a365-2bd6408e3816,32335,0,0,2013-03-06,8,31-45
60,self-employed,married,university_degree,no,no,no,cellular,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2016,45a3374b-664a-48b7-81b2-e48a9f6e63e8,171095,2,2,2013-06-03,25,46-60
51,administrative,married,university_degree,no,no,no,cellular,335,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,9,2017,4ec6d6e9-68ef-45a9-beca-ac4b088b6644,103295,1,0,2013-03-03,32,46-60
60,self-employed,married,university_degree,no,no,no,cellular,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2016,668f0791-405c-4508-ad4f-fe3825356683,100705,2,1,2013-07-27,3,46-60
54,blue-collar,married,basic_4y,unknown,yes,no,cellular,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,2,2019,2441b5ea-2f65-4960-abb6-81943bce312e,130687,1,1,2013-05-01,30,46-60
46,self-employed,married,professional_course,no,no,no,cellular,90,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,9,2018,41b8348e-a877-4d21-88b2-7e2e4dfb96f0,117903,1,1,2013-09-14,21,46-60
58,retired,married,high_school,unknown,yes,no,cellular,194,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,2,2018,7edd52a7-0701-4947-b6a6-17745cc4bea1,155083,1,1,2013-08-03,18,46-60
47,services,divorced,high_school,unknown,no,no,cellular,819,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,2,2015,caf6d49a-daef-4a94-aa09-b967eb7a7c24,31041,0,0,2013-06-25,28,46-60
57,blue-collar,married,basic_4y,no,no,no,cellular,134,9,999,0,nonexistent,1.4,,-36.1,4.963,"5228,1",no,11,2018,22b4462c-4eb7-497f-b145-eabe48250550,17699,1,0,2013-05-03,26,46-60
49,blue-collar,married,basic_6y,no,no,no,cellular,139,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,6,2015,049d63f7-caa1-4f6d-aae2-6be9dcd209ac,65211,2,1,2013-02-11,32,46-60
36,administrative,married,university_degree,unknown,yes,no,cellular,120,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,11,2019,11d6498c-93e1-4d74-b214-0e954b61f08e,173574,2,2,2013-11-19,24,31-45
29,administrative,single,university_degree,no,yes,no,cellular,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2017,7b523668-ceca-49c4-b325-0214cfd9b082,169264,2,2,2013-03-16,17,18-30
54,housemaid,married,university_degree,unknown,yes,no,cellular,297,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,8,2017,074a6fe7-3c18-487d-b82a-19ce60ebfd1b,33753,0,2,2013-05-07,12,46-60
29,administrative,single,university_degree,no,yes,yes,cellular,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2017,4f74b6f9-dae0-4a93-9ae2-424742f57b67,65801,2,2,2013-06-17,5,18-30
47,housemaid,married,basic_9y,no,no,no,cellular,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2017,ea31d928-70b5-4b8a-a24b-7363fb748b0e,166421,1,1,2013-11-27,29,46-60
44,technician,divorced,university_degree,no,yes,no,cellular,136,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2015,2d19977d-9a8c-4be2-b7b5-6b6009283e53,75469,1,0,2013-06-10,11,31-45
56,administrative,married,basic_9y,unknown,no,yes,cellular,59,3,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,8,2019,020c2960-c973-446d-b891-62acd84a7a05,71550,1,2,2013-03-19,32,46-60
31,management,married,university_degree,no,no,yes,cellular,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2015,36d0548b-6db2-40d8-8287-44e80644791f,14550,1,0,2013-09-25,13,31-45
45,technician,single,university_degree,no,no,no,cellular,545,3,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,1,2017,a3978060-1dbf-4b5d-a846-2bcac7d6836f,157411,1,2,2013-11-25,9,31-45
37,administrative,married,university_degree,no,no,yes,cellular,1505,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,8,2015,540cc688-57e5-4df2-b9da-26dbd8f4b72d,44097,0,0,2013-01-15,28,31-45
51,technician,married,professional_course,unknown,no,yes,cellular,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,2,2015,ec85c11e-fdfa-4cb7-a008-c9742d53f7f3,146568,1,1,2013-09-26,26,46-60
29,administrative,single,high_school,no,yes,no,cellular,788,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,7,2016,61b845b1-d80b-4dd3-9428-1658ed4f5440,45787,2,2,2013-11-15,32,18-30
30,technician,single,high_school,no,yes,no,cellular,230,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2019,047c6050-b7df-40c5-9cc9-c570d9d56e66,125750,0,1,2013-06-09,24,18-30
46,self-employed,married,university_degree,no,yes,no,cellular,140,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,2,2015,a0a566d7-499d-4a6d-99d4-9013255f2a34,115005,1,0,2013-07-05,27,46-60
55,administrative,married,university_degree,unknown,no,yes,cellular,212,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2016,abce9eaa-eda7-424a-806a-4421d1e39344,72819,0,1,2013-09-02,23,46-60
42,administrative,married,university_degree,no,yes,no,cellular,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2018,cf7ea7c0-31d7-4c0c-b2ba-2df09cf72b0a,112076,0,0,2013-03-04,24,31-45
41,technician,married,professional_course,no,no,yes,cellular,898,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2015,8a7eeda4-a7dd-4a7f-842c-d2ceeb75910c,110435,1,0,2013-09-10,19,31-45
38,technician,married,professional_course,unknown,no,yes,cellular,318,3,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,5,2017,ac0cd5a2-359b-4273-b366-e43635dd6056,63241,2,0,2013-02-12,24,31-45
56,housemaid,married,basic_9y,unknown,no,no,cellular,180,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,11,2015,35d21e7d-3d31-4c23-b4ba-ec5c0797e3ee,25225,0,2,2013-04-19,30,46-60
33,technician,single,professional_course,no,yes,no,cellular,241,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,3,2015,359f8393-8d01-46d8-8c5c-fdf872c44148,23738,2,2,2013-03-23,25,31-45
49,blue-collar,married,high_school,unknown,yes,no,cellular,238,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,11,2016,d47955f4-7d88-47be-9474-992dfbcb490e,17729,0,0,2013-08-18,15,46-60
56,self-employed,married,basic_9y,no,yes,no,cellular,176,7,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,9,2017,d136afc6-f1d9-4def-a862-ee8639f9a054,146573,0,1,2013-06-22,31,46-60
47,blue-collar,married,basic_6y,no,yes,no,cellular,43,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2015,80755372-9bee-4963-93c9-d55d186ee718,100861,1,1,2013-11-06,18,46-60
50,administrative,married,basic_9y,unknown,yes,no,cellular,122,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2015,3671ff8b-67b4-461e-a0ce-8186af43da25,120861,1,2,2013-11-10,7,46-60
29,administrative,single,university_degree,no,no,no,cellular,12,15,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2017,9e86270c-402d-443e-b6d1-165bc99f14bd,9315,0,2,2013-09-16,7,18-30
29,administrative,divorced,high_school,no,yes,no,cellular,119,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,9,2017,bf78cb28-a3c6-49dc-bf5f-ef2c64421aa3,113167,2,2,2013-06-02,8,18-30
32,technician,married,professional_course,no,no,no,cellular,172,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2018,30db1ce9-2a94-4ed4-aa33-2ac330efe586,160315,1,0,2013-12-11,31,31-45
31,administrative,single,university_degree,no,no,no,cellular,419,3,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,6,2017,73bc35c7-3144-448b-b19e-7cea9885f553,111365,2,2,2013-03-12,18,31-45
49,services,married,basic_4y,no,no,no,cellular,575,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,4,2018,386c4dac-6175-41f2-a316-49f2f6bcae1f,31557,1,1,2013-08-25,10,46-60
51,administrative,married,university_degree,no,yes,no,cellular,238,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2017,e4effcbd-407f-4e57-a9f9-c824ac3de9ae,54710,0,2,2013-04-08,2,46-60
45,housemaid,married,basic_4y,no,no,no,cellular,76,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2018,88d401e4-8252-40e9-bbfc-5aa4b1f20172,120871,2,1,2013-04-05,22,31-45
56,self-employed,married,basic_9y,no,yes,no,cellular,107,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2018,c015171a-d4b3-4c59-b14c-b6ff9689002e,10175,1,0,2013-12-23,7,46-60
42,technician,divorced,high_school,unknown,yes,no,cellular,82,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,11,2018,9fdc4a76-2024-483a-b602-70a0d3722a8b,69260,1,1,2013-10-22,27,31-45
51,management,married,university_degree,no,yes,no,cellular,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2017,6ec3086e-9431-4517-97ca-07789a4e7896,84831,0,0,2013-11-12,4,46-60
40,technician,married,professional_course,no,yes,no,cellular,156,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,9,2015,425bd5f1-25f8-4292-bf4b-6824bbd93e2e,127780,2,0,2013-05-23,4,31-45
49,administrative,unknown,university_degree,no,yes,no,cellular,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,2,2016,d2f55f0a-1144-493b-9c3a-afe2dcf8bb43,6502,0,2,2013-12-13,25,46-60
34,housemaid,married,university_degree,no,no,no,cellular,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2015,24d8c4ba-c404-4c15-bcfc-192b0c07048a,50765,2,1,2013-12-11,6,31-45
45,services,married,high_school,no,yes,no,cellular,660,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,7,2015,0212c133-93ee-46e5-abba-3341e5eb501e,121420,1,1,2013-10-16,28,31-45
31,administrative,single,university_degree,unknown,yes,no,cellular,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,7,2015,a274e68d-8667-4b84-bd33-3da57faaf037,178719,2,1,2013-07-04,16,31-45
33,technician,married,professional_course,no,unknown,unknown,cellular,946,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,7,2018,bd2be58e-4d25-4a0e-94b3-4bdc3838c857,144156,1,2,2013-04-18,9,31-45
30,administrative,married,university_degree,no,unknown,unknown,cellular,55,5,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,8,2015,c813bda7-7de1-4cc1-bd7a-2910078c5322,66303,0,0,2013-02-03,32,18-30
49,administrative,unknown,university_degree,no,no,no,cellular,1532,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",yes,10,2017,6d318cd4-5ea8-48c9-b619-ed037a50e26b,142683,0,0,2013-07-06,26,46-60
29,administrative,single,university_degree,no,yes,no,cellular,435,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2015,23f43af2-7337-4064-9696-c990a28e6913,120467,0,0,2013-10-12,4,18-30
44,blue-collar,married,basic_4y,unknown,yes,no,cellular,283,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,5,2019,0207f16b-9cff-4597-8148-3e1877fee8fe,103237,1,0,2013-12-15,26,31-45
31,administrative,single,university_degree,no,yes,no,cellular,202,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,6,2015,69b35313-f651-4fe9-9611-d3638107d833,31069,0,2,2013-05-28,16,31-45
56,blue-collar,married,basic_9y,no,yes,no,cellular,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,8,2017,6c4f8ebe-cf5c-43d7-9259-73b2f7081a04,67869,0,2,2013-02-01,6,46-60
52,technician,married,professional_course,no,no,no,cellular,67,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,12,2017,ed4ec6f2-8069-4230-ac7d-c4b5ffe29925,153662,2,0,2013-10-09,25,46-60
44,administrative,divorced,university_degree,unknown,yes,yes,cellular,394,1,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,9,2019,c30ed35b-adb6-4501-a1ae-f9dec875fe28,124084,1,1,2013-07-22,31,31-45
45,services,married,high_school,no,no,no,cellular,1026,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,9,2015,98b4454a-baaf-4a19-af7d-c570bc1d5c87,103175,1,2,2013-12-08,3,31-45
49,blue-collar,married,basic_9y,unknown,yes,no,cellular,114,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2019,2dbda875-ab78-44a2-90f3-f84f75334007,7423,2,2,2013-01-21,29,46-60
35,technician,single,professional_course,no,yes,no,cellular,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,3,2019,75eb7632-ec63-4cb2-bb78-8be28c838d3a,82553,2,1,2013-03-21,15,31-45
34,technician,married,professional_course,no,no,no,cellular,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,4,2016,2a000685-27e4-4c12-98c9-40356d573f79,169917,1,2,2013-09-05,16,31-45
56,administrative,married,high_school,unknown,no,no,cellular,87,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,"5228,1",no,10,2016,bc364885-97f4-4269-a14c-4cb42e0a9a90,114251,1,2,2013-06-13,25,46-60
52,administrative,married,unknown,no,yes,no,cellular,140,2,999,0,nonexistent,1.4,93.444,-36.1,,"5228,1",no,1,2016,f5839784-16b6-452a-8b6f-3b14891486cf,22373,0,2,2013-07-07,13,46-60
